80.02306776614199,21.23133669818241,0.6511438287616611,24.42069588506172,rest;;;;;;;;
68.01992284660746,52.40945722906474,0.2743751355353511,53.247968378934125,rest;;;;;;;;
82.01412297897902,23.814588620377766,0.4912246761415999,21.092752860854098,rest;;;;;;;;
124.01783452602822,62.84014348404249,0.5721428002357078,59.33606967022323,stress;;;;;;;;
126.0326006339823,35.03131473070258,0.484040571176076,29.290280243226977,stress;;;;;;;;
80.02188581767503,21.222657023067743,0.7293294023503367,27.5883664345081,rest;;;;;;;;
86.00902543999287,18.628884980997192,2.0213172370386974,30.36312941021256,stress;;;;;;;;
68.01020403418508,54.52307015631884,0.1406932659118923,52.84253408268538,rest;;;;;;;;
68.0185575253157,44.759388399136085,0.8370498626611017,43.848708426981474,rest;;;;;;;;
56.01636207399093,79.40962747728241,0.4932343219976355,73.65954052983427,rest;;;;;;;;
116.01903083162603,17.226385763377788,0.9651474736606445,21.880757378571165,stress;;;;;;;;
76.0084447706373,23.418998430267095,0.4913765832224638,19.57566343045945,rest;;;;;;;;
76.01344365418007,42.226276697938594,2.0593522943395612,91.0357495289393,stress;;;;;;;;
92.01995961473587,21.34102638045066,1.482970475135446,34.27215006908047,stress;;;;;;;;
82.01538377672743,22.99877057191414,1.449764692516767,34.14567615192792,stress;;;;;;;;
80.0093903436391,16.977413263391572,0.243350803894903,20.8827694736296,rest;;;;;;;;
70.01006954700678,50.73497185450765,0.533345494370064,50.776546268800544,rest;;;;;;;;
84.01513391355884,55.76234260145324,0.5991977845195463,69.45306920031972,rest;;;;;;;;
72.01824020780867,29.746313967595622,1.2514824739255048,60.66149909126212,rest;;;;;;;;
74.0121827151648,40.30897519018988,1.4965089067579787,67.34367193874081,rest;;;;;;;;
78.01921134984067,56.39203690370927,2.5887616196008865,100.80046968799945,stress;;;;;;;;
86.01827362753819,47.523368454730914,0.9627998347247383,59.207702407439264,stress;;;;;;;;
98.0241661680436,19.15765640034134,1.3983337935148463,34.074096693000726,stress;;;;;;;;
82.00450464197863,18.841753327869323,1.100358230650251,30.796307499668924,stress;;;;;;;;
84.01917904917264,56.68969788183811,1.0471584768749076,75.75778752654546,rest;;;;;;;;
56.00973266605327,74.2018713448384,0.18681538046388185,59.26624229273711,rest;;;;;;;;
116.03385504818246,16.70593189259562,1.2192428774484971,27.388524047019896,stress;;;;;;;;
84.01858197146801,22.764635030566353,1.5856593398388759,35.324869413911706,stress;;;;;;;;
70.00609546329098,45.611374638124694,0.3957699827085301,41.2660322651504,rest;;;;;;;;
84.01700249474474,57.61330213277966,1.1175354986379586,72.09526122237601,rest;;;;;;;;
58.00860615300866,65.81816186928081,0.19292957972298436,53.71925751521995,rest;;;;;;;;
76.01883235806041,32.634808729774356,1.0962502095581101,58.297945177853144,rest;;;;;;;;
74.00784960397718,29.300462495690198,0.20195855110069022,18.949204550706508,rest;;;;;;;;
78.0173458517991,41.63625523283979,1.9155380979679704,55.50414315951772,stress;;;;;;;;
76.00917698078706,28.406364369758155,0.2535187354349789,20.42750005598338,rest;;;;;;;;
80.01042756240845,22.720181008103914,0.9562403563546373,28.012998426591825,stress;;;;;;;;
84.02881361024254,22.10409203621273,0.6083186244308982,26.991562936894976,stress;;;;;;;;
82.0091740380427,51.90787409484953,1.763521738806453,75.78389493100025,stress;;;;;;;;
84.01306174220119,32.81397980334952,0.5272067561025238,28.020335134334978,rest;;;;;;;;
82.0214816564559,35.738324890048624,1.341781652245779,64.12164720499214,stress;;;;;;;;
92.01587308678018,16.633744231354548,0.8670373313383367,35.423624550395665,stress;;;;;;;;
90.02472030429821,21.344920161974795,0.8769696560800473,39.191675847647666,stress;;;;;;;;
84.02582695391408,24.29401269469974,1.5413526229430823,44.05803014135889,stress;;;;;;;;
56.0093555818846,78.95680062951247,0.2678206043861921,74.58739841498881,rest;;;;;;;;
100.02456632612332,16.599590139437332,1.362178868438987,22.24815087410787,stress;;;;;;;;
90.02550466211792,18.782135706416625,0.5761968951529487,17.209057477314477,rest;;;;;;;;
66.0113824921125,45.08424768092185,0.604349661620616,40.80466482029266,rest;;;;;;;;
70.0017524204264,25.504541372753287,0.6373650114340358,33.7876749272231,rest;;;;;;;;
52.00424699498898,74.03640309229228,0.45992980685386037,57.92604741771084,rest;;;;;;;;
90.013337204129,26.86096940726444,1.3499137750287318,56.42326433906424,stress;;;;;;;;
70.01161267255245,24.326043152011216,0.6024290858801944,28.24156055453144,rest;;;;;;;;
104.02974578717293,18.793724428821278,1.3457139415451276,46.68049380424335,stress;;;;;;;;
78.01842805306252,28.789564189487475,0.36809550071376584,26.133207816627944,rest;;;;;;;;
78.02125866296505,29.037755559109293,0.31933572016945744,30.233814345115995,rest;;;;;;;;
90.0224188368851,18.016422091488476,0.5706204587809413,16.561760204397814,rest;;;;;;;;
90.01277556545594,19.168188526603732,0.5360565552678592,16.079390591202873,rest;;;;;;;;
80.01471472182808,20.438832908867827,1.1766471785992465,39.274546214016674,stress;;;;;;;;
84.00523342311226,56.80410348062965,1.1561768369260068,73.59017094781946,rest;;;;;;;;
86.02588520102073,19.441098442648137,1.97334505230743,30.82701206159642,stress;;;;;;;;
76.00827440693247,28.671992355571696,0.37215503254462445,31.14778702871065,rest;;;;;;;;
78.00395198817186,35.00822709068444,0.7415911425109218,37.022375698832136,rest;;;;;;;;
80.01627808162628,37.533175297540964,0.49118010509926147,36.02367923045371,rest;;;;;;;;
116.02590153673617,17.270940053326076,1.1041223414203876,27.981807329123228,stress;;;;;;;;
124.01701931865688,16.443368723506307,1.026589309163528,20.692470986631477,stress;;;;;;;;
76.0124606213986,23.641110509731952,0.33332297086898827,15.409778216015416,rest;;;;;;;;
110.02755473697083,19.288891854932157,1.0608640077689084,29.71045381591269,stress;;;;;;;;
58.010441768134484,66.23933149768189,0.19235021500438737,52.02652265449952,rest;;;;;;;;
56.01177711158621,72.91825709788094,0.20039707376018195,58.56028630373,rest;;;;;;;;
92.0220545856169,15.68751019979949,0.9339428595230587,31.185791279647503,stress;;;;;;;;
68.0131103038025,40.59877776149442,0.4952677861077416,44.32716047398507,rest;;;;;;;;
94.02162818930896,18.207292466913156,1.1086281528349469,23.62836781460223,stress;;;;;;;;
82.00991777514446,52.696696516539845,0.7130145491339704,55.66116021041945,rest;;;;;;;;
84.01354321408697,18.461076189568338,0.9280760323869707,29.37097118554151,stress;;;;;;;;
116.02590430362724,15.871844730295832,1.0977178284800517,26.35260141658347,stress;;;;;;;;
98.00506346160225,27.48888942997299,1.5161286648822694,75.87289991568294,stress;;;;;;;;
82.00651403353822,20.21367117788214,0.7461949920475646,31.713925069990715,stress;;;;;;;;
58.00547374880547,78.89680349262333,0.6279241733884474,57.10884789023023,rest;;;;;;;;
84.02032714525029,20.64016768657648,1.4409200956212083,30.893598870737925,stress;;;;;;;;
52.002997126064066,68.63385596062228,0.3144140756532664,47.55653498420369,rest;;;;;;;;
110.01640683710006,19.04718403266512,1.1726282962859285,29.68933895731815,stress;;;;;;;;
54.014268829790026,74.04716621259708,0.2612467541716633,49.97862544069353,rest;;;;;;;;
102.02497573954011,26.537651373558745,1.983652455460078,43.04231772734595,stress;;;;;;;;
54.00971992896232,76.52004116906096,0.5470077397917141,63.03827077668119,rest;;;;;;;;
58.015917488093706,61.14977189699193,0.608173570687552,61.24460896906236,rest;;;;;;;;
78.01702026703622,59.73209573516467,1.7581153228537818,85.04625699739012,stress;;;;;;;;
80.00322164157278,20.388305571335334,0.9063868270337595,32.527452059407445,stress;;;;;;;;
96.01743327999684,15.886805611423648,1.3873333869026778,22.23904287100641,stress;;;;;;;;
70.01932987739207,42.78402818690112,0.45779110616469254,40.99188575804381,rest;;;;;;;;
88.01813747315842,20.29628253187788,1.7802439180031429,51.05661869595302,stress;;;;;;;;
68.01216746888082,54.87789239118631,0.5016431042737526,52.67075515683498,rest;;;;;;;;
82.00953775704326,53.22455640166799,1.2304813220946174,75.77465133167391,stress;;;;;;;;
74.00946784340428,29.82178064123088,0.2402810788067172,19.696743313021837,rest;;;;;;;;
124.0211161644674,15.628404870200761,0.9054208752518565,20.257657903671056,stress;;;;;;;;
52.005633741963,69.04008407551254,0.28942092474391606,47.20593247432032,rest;;;;;;;;
96.00360655028155,21.77679866022412,1.5067140454807832,35.071884087935686,stress;;;;;;;;
76.01067225572865,29.3246380042407,0.365912180040936,30.195576290405253,rest;;;;;;;;
84.01965257656283,30.083366034103687,0.5572462158584818,26.802992421486998,rest;;;;;;;;
90.00992240614649,28.928022657701742,1.7485706253283264,57.97828371189844,stress;;;;;;;;
90.0105820221889,26.25637176570703,1.1687283461146762,69.81114745545855,stress;;;;;;;;
76.01562128015408,23.737500612529168,0.5606675127417174,19.22686728745592,rest;;;;;;;;
70.00415588255274,72.6374739703966,0.4777592712306425,73.13185352670565,rest;;;;;;;;
82.00608190501792,36.70048026273215,0.8710834064014461,42.755371387378,rest;;;;;;;;
84.00876479994682,52.688254740119284,1.13411955614083,71.5168322844532,stress;;;;;;;;
84.01176426638264,22.084010660734975,1.5425089664859717,35.33363925795171,stress;;;;;;;;
96.01647316314893,15.391529167361565,1.2546360535460788,22.599791067812678,stress;;;;;;;;
90.01616696800637,18.740958554146655,0.6095496714927263,16.863176686595487,rest;;;;;;;;
94.02400718770755,14.470028444247232,1.5142854971685544,22.235925397705493,stress;;;;;;;;
80.00745906434285,49.08679772033576,0.846154138951319,62.32856616195417,rest;;;;;;;;
88.01700475522375,17.018830123392664,1.5697688882904632,22.38656179693521,stress;;;;;;;;
60.006094597887625,73.93589764637926,0.45179027418972,61.55919753511917,rest;;;;;;;;
114.02547761840218,15.90087024986549,1.3778404698397915,27.257643552897893,stress;;;;;;;;
58.01479403731247,61.825130923927986,0.08315824090456353,48.80342562383502,rest;;;;;;;;
76.01582430602606,32.83056784040078,0.9876425662628975,58.49991999558479,rest;;;;;;;;
52.01075232585472,68.72701155145883,0.2974991810904478,47.62828142544764,rest;;;;;;;;
62.00911539878473,63.466417670278446,0.9465193180048667,94.89464613982422,rest;;;;;;;;
80.00836650599214,56.677273746440285,1.0727995641949213,73.07217355038293,rest;;;;;;;;
54.003308546587306,77.39363658386881,0.7654089226571558,69.55099297859151,rest;;;;;;;;
84.0152461062239,54.76219034535941,0.8951645661823977,67.04077424603987,rest;;;;;;;;
70.00448470235787,66.48735218019999,0.3926133711712922,79.6506359877828,rest;;;;;;;;
92.01829994470124,16.508498469623422,1.2471172618816881,35.093951310420366,stress;;;;;;;;
80.0177212861306,22.53142598172018,1.0043276269090446,29.62430457115206,stress;;;;;;;;
86.01435929641248,17.37940387588672,0.7247901350467699,25.855918101877183,stress;;;;;;;;
72.00625016104586,41.199043814790706,0.7826398281020194,53.62138083700287,rest;;;;;;;;
66.0139489084369,41.267403905634026,0.6332756408679581,39.433941317109245,rest;;;;;;;;
70.01722704038562,48.99972612293165,0.4100186573703475,41.01747412112339,rest;;;;;;;;
60.00884329463015,63.99029720002847,0.8257486774394448,64.06632202634363,rest;;;;;;;;
54.00729444797153,72.66819892683486,0.13029019806307904,47.8271370465718,rest;;;;;;;;
82.01030301149699,35.76847413278895,0.6327559012978423,43.5104460104795,rest;;;;;;;;
90.00887219144333,57.5349453808695,1.5018876436167705,79.49872401537459,stress;;;;;;;;
84.01690699340494,20.055645592904888,1.394822354947089,36.319654589837214,stress;;;;;;;;
88.0187650632188,15.987791853368664,1.8324395606326516,24.052074508768623,stress;;;;;;;;
78.02514209279454,21.520966686956314,0.6439508596139055,25.906336942040472,rest;;;;;;;;
84.01631061582377,42.94153249357027,0.6406004550679583,66.09978334025867,rest;;;;;;;;
96.02649351556211,21.825644673462044,1.2840455782997289,38.075408396062336,stress;;;;;;;;
58.0102637807732,58.03802764823182,0.45767434211295105,60.24196231599271,rest;;;;;;;;
72.01823047540263,28.823216072275585,1.748120716704555,64.11962499432354,rest;;;;;;;;
68.01173660634879,39.764707655009936,0.3989539625583433,33.395327439940395,rest;;;;;;;;
84.01639142348806,39.70414690173428,0.8282637987048083,54.716725851346915,rest;;;;;;;;
58.006054190871616,69.70709599694368,0.12689783368602103,52.2714120856287,rest;;;;;;;;
76.02222380225136,59.437942177211454,1.4171305382328097,89.06527977727913,stress;;;;;;;;
86.00986833945288,19.806533612379173,2.019352275588235,31.5518024240136,stress;;;;;;;;
68.02015211781502,53.2109079564649,0.5285980716316078,56.102544608005196,rest;;;;;;;;
72.01327416007408,40.970595288375456,1.1229134116071113,55.49260067089644,rest;;;;;;;;
118.00783191843317,63.605300551883175,0.5904483077975177,58.06540441011501,stress;;;;;;;;
90.00652861266647,27.341970828199695,1.8506192882843084,50.650792092155356,stress;;;;;;;;
80.02406017179823,44.844961248461644,0.8433174971692355,58.457808574466775,rest;;;;;;;;
62.00957624185509,69.39287079938113,0.21289178095644234,52.57518824649424,rest;;;;;;;;
106.01839726530919,21.288788254991015,1.3146643119477768,34.19933840712101,stress;;;;;;;;
82.02424630992809,20.201395324066997,0.6387979722323047,30.989112649518603,stress;;;;;;;;
90.01739766672337,17.76627888643828,0.5806122240112779,16.051414071556962,rest;;;;;;;;
84.01271716931585,28.975214442501336,0.6272849050516106,25.273594980520507,rest;;;;;;;;
54.00481553101745,74.70716151920837,0.5565865120854238,69.58915303222075,rest;;;;;;;;
68.01956001726519,40.46019703176252,0.49837141878311414,42.73501749779688,rest;;;;;;;;
52.00714085398145,73.04136140225656,0.22936526867715681,48.533542140067574,rest;;;;;;;;
94.02985466896592,17.47418813621457,1.0826524666417074,43.401858838964394,stress;;;;;;;;
76.00299653105567,23.61962554102932,0.3773583523406416,15.924708086267357,rest;;;;;;;;
56.01089021705919,74.22319653153997,0.1766483029101983,59.80611314720737,rest;;;;;;;;
106.02789539875309,20.76640513629783,1.1644066053530537,34.652780521954135,stress;;;;;;;;
92.0252455031834,27.06781960608088,1.4265393055326159,55.850412932205344,stress;;;;;;;;
110.01083941767305,17.710025683889082,1.0077215537895416,26.303933746920478,stress;;;;;;;;
84.02137508581346,33.54481230897631,0.3915564627824325,26.368025497765085,rest;;;;;;;;
54.012820998331634,76.50071050841463,0.6152215052522915,60.50138171402398,rest;;;;;;;;
70.01330723965931,66.8609859631284,0.3687040616991078,78.71951632240071,rest;;;;;;;;
84.01033595411718,22.401589443863415,0.8057632810359325,28.63603957246249,stress;;;;;;;;
124.02709631027827,62.48964510632914,0.5724998996155004,59.11823155210798,stress;;;;;;;;
76.01371011059238,42.693452054421776,1.950396533025017,89.87709806504516,stress;;;;;;;;
76.0115815324874,29.427500541609458,0.3072077459047377,28.531926411261082,rest;;;;;;;;
74.00542443616833,29.688524501956937,0.2585308496587543,20.07414915707607,rest;;;;;;;;
58.01497943136496,76.3107273446325,0.6198419416248806,94.09955304486097,rest;;;;;;;;
60.003224069261016,58.94002050999414,0.796815522415042,62.383656275946905,rest;;;;;;;;
58.01171998925087,73.68113732304116,0.6269728456916837,63.033888155295294,rest;;;;;;;;
56.01571415816998,78.38403006173381,0.3559839047936787,68.23625547548572,rest;;;;;;;;
76.00520919898463,29.814919178119464,0.3665386602856813,27.37771812374064,rest;;;;;;;;
102.01703322610078,23.857115350620965,2.1490786940361133,61.80326339785494,stress;;;;;;;;
84.01224906223047,21.970418106995847,1.5228703305279674,35.01036757684876,stress;;;;;;;;
72.00376816442301,65.8801538214522,0.8683460981847888,91.13632177594285,rest;;;;;;;;
78.01561873317964,29.676098135676597,0.4165013325217909,27.087922177607986,rest;;;;;;;;
76.01233192876168,29.27530696313727,0.35415902097367985,26.3483406579303,rest;;;;;;;;
84.0069306369378,31.73549892908887,0.405865373088147,27.216809016647073,rest;;;;;;;;
74.01553848953834,42.585729860817985,0.4562520159814454,58.34754511955666,rest;;;;;;;;
78.01804788381094,34.48259843859379,0.7719072316579374,34.56898456425208,rest;;;;;;;;
76.01258508511432,28.181028853587353,0.25176910958517434,20.267948623657603,rest;;;;;;;;
80.01029210557954,50.39928968189884,2.23037477606981,81.36816076441715,stress;;;;;;;;
58.007262137734536,55.664732070463266,0.8799324595205312,57.31716714188203,rest;;;;;;;;
78.02042322715342,39.28519218531234,1.0506726722770132,44.95547970687419,stress;;;;;;;;
68.00150238813275,54.6212424562589,0.6378360723229347,67.66806592302524,rest;;;;;;;;
68.01273673477505,21.808309711722615,0.8080634414430808,25.24490667459176,rest;;;;;;;;
114.01193676992284,16.626185244600016,1.1362196154732698,27.072970058100456,stress;;;;;;;;
66.00634521446001,48.50090057639081,0.19296943953032697,39.4115137290561,rest;;;;;;;;
88.00667660820406,21.191033953030797,1.5972478021463394,35.03452065991697,stress;;;;;;;;
76.00635152487995,30.28797033901163,0.21751091185724786,19.906638765829456,rest;;;;;;;;
58.00592602236285,62.773352334746505,0.20584475277865905,52.847542001224966,rest;;;;;;;;
92.01303167531859,17.926124892146323,0.8502398271258865,18.95573786541762,stress;;;;;;;;
58.01009732207882,50.56100921806331,0.4407135194444966,46.27560317099203,rest;;;;;;;;
68.0056240282349,24.357112625242735,0.7395893213582102,26.280716170019844,rest;;;;;;;;
118.02477665325246,62.9606979821504,0.5696975048627713,57.307392741987904,stress;;;;;;;;
108.02103862439469,14.589764417809269,0.7963127637860283,29.83942001582201,stress;;;;;;;;
58.00415108506297,60.09471246598453,0.2728214545906562,52.11329582184085,rest;;;;;;;;
86.02410373548986,55.13589926485764,1.4523486874214064,78.26646808506366,rest;;;;;;;;
70.01367343275497,47.81536954179313,0.3785739313483104,40.874272484512225,rest;;;;;;;;
74.00859489120758,27.283135231082408,0.31893732488654747,23.116322299741352,rest;;;;;;;;
52.012999413852526,69.14509513440052,0.35223412133292376,47.523669930236345,rest;;;;;;;;
78.01289828885412,60.23353294695877,1.2090438587417267,83.79909691933095,stress;;;;;;;;
84.01676140436756,33.84621335179349,0.379647345282986,26.168724799450423,rest;;;;;;;;
112.02212414588263,17.94948546132326,1.4161056745266825,25.58947879162112,stress;;;;;;;;
82.02031390716698,20.364572431587153,1.1278360394804752,28.646223628314182,stress;;;;;;;;
68.00700937036295,44.42271172027554,0.4116767629673804,39.53549547112825,rest;;;;;;;;
76.01300318951331,23.545904665449264,0.3496038087285455,15.445941314114547,rest;;;;;;;;
94.01870972706132,16.78022009072895,1.4677287554430127,23.557952821715027,stress;;;;;;;;
68.01272321933006,67.7192775722634,0.495732156840042,66.1642714973371,rest;;;;;;;;
60.0176529354663,59.882948207519995,0.7684820391835955,62.795823136164735,rest;;;;;;;;
72.01343042987106,29.622166289318745,1.219195307832609,65.76704238679427,rest;;;;;;;;
70.01272846203074,24.910489878753364,0.5897914116514953,30.455635339709964,rest;;;;;;;;
82.0187602197161,22.702906924027104,0.6476688686879144,27.663680115346494,rest;;;;;;;;
108.02640539924991,14.72848188608282,0.8354892164279891,28.769776853805197,stress;;;;;;;;
74.00340407453206,30.43819528148063,0.25231206412994817,20.314585257556466,rest;;;;;;;;
54.01421086351578,72.52093420948188,0.1998987085417506,50.42784473066719,rest;;;;;;;;
90.01745419381,18.323102422605125,0.6730966201349162,17.225359471253434,rest;;;;;;;;
68.01750045281378,55.61457675917718,0.49165026535003437,56.343786962776484,rest;;;;;;;;
54.010348443115724,62.831282072247944,0.1642419282602511,37.849955473761845,rest;;;;;;;;
62.01846519931336,69.32537113881686,0.20203454859372183,54.89794961807872,rest;;;;;;;;
62.010998737572145,69.66359576620313,0.4782692179366451,91.13165899359308,rest;;;;;;;;
86.01886097887665,42.242614805461194,2.0330946048809775,73.3118207327699,stress;;;;;;;;
84.00859920786044,45.66381504795959,1.0327135220035826,67.08819417420851,rest;;;;;;;;
88.0275557628786,44.01521660894509,1.3584385016463398,58.49167506510174,stress;;;;;;;;
68.00868504492432,42.53129489186256,0.4377500658857908,42.10614122257667,rest;;;;;;;;
52.01064814175599,78.94418105436155,0.7126490207510496,70.46639730078374,rest;;;;;;;;
54.00454726360844,76.66475061932883,0.502666657098507,59.98462721180289,rest;;;;;;;;
80.01003899968264,57.474463059800485,0.6875596916603678,65.70822739935511,rest;;;;;;;;
76.02306264517539,23.528417488393895,0.6207157152193018,19.88010629900412,rest;;;;;;;;
90.01987633883422,21.456871285517195,1.3169975984192526,34.684849013366595,stress;;;;;;;;
94.01451284009161,25.693610251624374,1.0031929565214917,32.38134765194149,stress;;;;;;;;
96.00719429520774,15.474414421328271,1.5306684202896468,22.352213238632164,stress;;;;;;;;
82.00430781423769,44.220401181820684,0.8713730399219003,56.98095168543191,rest;;;;;;;;
88.02149451940932,22.05931814001709,0.5943794526063093,19.259367644058727,rest;;;;;;;;
68.01217665923255,42.76918684991478,0.8206135900175862,43.90313757342456,rest;;;;;;;;
86.0198962136857,40.99398846034047,2.782519745782985,61.68047076786572,stress;;;;;;;;
58.006672450519,59.64135251023349,0.21350977985064648,51.8474220571845,rest;;;;;;;;
82.02222561680962,48.63544634187858,0.8401500634051278,60.105772652883324,rest;;;;;;;;
82.01949565486544,18.650973840285964,1.1497349311961131,30.041353469229684,stress;;;;;;;;
76.01406538871481,25.07221614419118,0.4813098582493911,19.041458411798995,rest;;;;;;;;
84.0129128276037,24.474669057632337,0.6072277687960681,28.08152807203542,rest;;;;;;;;
72.0123548723617,51.223850139345586,0.6935048989127458,64.9432766077264,rest;;;;;;;;
78.00718950729939,42.91260784314409,1.3483773697718653,48.430706445282226,stress;;;;;;;;
58.00557240930624,74.25152501770133,0.6383425658960007,63.00323599000849,rest;;;;;;;;
74.01691053822957,28.12397864347064,0.342612912015332,19.931847741321604,rest;;;;;;;;
68.01148738973534,45.17137134125496,0.32652711944317264,39.119357817795176,rest;;;;;;;;
92.00763676769257,18.53782669155897,1.0283641421559195,22.932661999746426,stress;;;;;;;;
88.01581050050038,24.121816287009214,1.2433725248041678,35.45003397372183,stress;;;;;;;;
76.01292222674181,44.369812487152934,1.510389154304644,58.21551476792915,stress;;;;;;;;
82.02274463658237,49.692520991555874,0.8059296759717438,56.74622146058108,rest;;;;;;;;
98.02363630254308,18.38231266009672,1.576876995499242,23.9618289713569,stress;;;;;;;;
68.01182526519406,25.867935443627097,0.9465312887369934,31.09707263328171,rest;;;;;;;;
80.01647525501973,20.76409225637792,1.355704901084428,30.496426369243807,stress;;;;;;;;
52.011341883420464,70.43194641382668,0.5125993518558567,52.89717716543423,rest;;;;;;;;
70.00391330342433,25.964590709028,0.6232630049816575,31.327685530393726,rest;;;;;;;;
116.02023337683059,61.96736108463766,0.572931602315526,62.34506468352548,stress;;;;;;;;
88.0026989175091,17.53678819581946,2.3245370093924045,34.52244625112055,stress;;;;;;;;
92.01378059145027,26.36765391904983,1.0700969792523738,39.618866749193614,stress;;;;;;;;
86.02103746243995,42.67127227684648,2.7460824123680863,75.38271394153257,stress;;;;;;;;
52.00998583831682,75.81845112144204,0.8049049090061117,61.92152265125986,rest;;;;;;;;
112.0278161768978,16.230495610041483,0.7750013558564766,33.75042607960624,stress;;;;;;;;
68.01067974584178,41.85999188433537,0.45047847650513223,41.734937608941195,rest;;;;;;;;
56.011407568786716,74.78622213968967,0.17742096760822237,59.85136098212561,rest;;;;;;;;
78.0178686535893,32.30774499208948,1.071072179745674,72.76805520106984,rest;;;;;;;;
112.03478329057717,14.97072890173488,1.5321406937678994,41.75829060337436,stress;;;;;;;;
78.0083185483478,42.003181558094305,1.0284181405503547,45.5111523169504,stress;;;;;;;;
80.02343864306775,49.01760744813038,0.9234400852982733,65.35982286487157,rest;;;;;;;;
88.01639118269749,18.314741942340127,1.5164843657936267,23.952018751258255,stress;;;;;;;;
82.00653619409792,54.40109474152409,0.7328163722612544,55.46300493672174,rest;;;;;;;;
56.01396775457251,73.01125617820298,0.18555740948314503,59.50051382328584,rest;;;;;;;;
80.02377262608817,51.6893710512005,1.3336302662490873,80.25681166710812,stress;;;;;;;;
84.02287657840004,57.12752397144368,1.1312546032116448,72.02333353307489,rest;;;;;;;;
90.01591510823101,56.25707507784293,1.558185867992655,79.35825151228403,stress;;;;;;;;
68.00734287707259,42.7355790050152,0.45544052232466337,43.34845722198488,rest;;;;;;;;
68.01270700080313,68.24172897682801,0.4278075974517656,78.82730123597074,rest;;;;;;;;
76.01329441523708,52.93819265389904,1.333337927152604,60.87933923330425,stress;;;;;;;;
94.01740264356108,16.480765064630184,0.7413877765654187,37.46303568191204,stress;;;;;;;;
78.01416764056488,23.173207707140705,0.4921369711427282,19.602478962159562,rest;;;;;;;;
68.00863477348605,42.722018095704975,0.35753191181030725,35.25195562670008,rest;;;;;;;;
68.01869648818528,44.525481539449274,0.5887890649441005,38.9859807350625,rest;;;;;;;;
92.02951723143616,16.85648979200095,0.7001591832944523,16.84035680657306,stress;;;;;;;;
54.01098212383311,72.48140764900253,0.663895861162247,63.529086689226986,rest;;;;;;;;
116.02173106000917,18.352262140470437,0.9092333554360204,22.477549454923626,stress;;;;;;;;
70.00823046170264,25.062936673928803,0.5399210305202076,31.18358917496755,rest;;;;;;;;
56.016491213643484,50.886292105730575,0.18291415316593748,46.85244264739993,rest;;;;;;;;
86.01816149152394,21.99627398932705,1.5526598850744289,34.83099663432838,stress;;;;;;;;
106.01518834273223,16.9341528621668,0.7610097808560212,48.70889748903105,stress;;;;;;;;
76.00464862009517,29.53876316373324,0.4187475207457142,28.81735699010959,rest;;;;;;;;
70.01746024980322,55.347948717050585,0.41672030294686097,62.8705032154047,rest;;;;;;;;
112.0251348305268,18.58471788449696,0.9765950494010238,25.58997463465422,stress;;;;;;;;
88.0125329380447,18.35375263583175,2.002327392232882,29.191710175407717,stress;;;;;;;;
126.02473439248845,35.32234085415233,0.41643074862788143,26.581936359477307,stress;;;;;;;;
88.01174034326603,15.545200520483125,1.4077875176356072,21.285036213685377,stress;;;;;;;;
84.02017620121714,50.807122477163226,1.3459159725063157,68.46271933945154,stress;;;;;;;;
114.02467455755473,15.874510117312646,1.6320465044823678,27.079208040882257,stress;;;;;;;;
70.0108519526838,40.81900538455599,0.8134202617142927,49.098134180499194,rest;;;;;;;;
104.01218677894022,18.231211078279713,0.6777104052093489,31.616624724759806,stress;;;;;;;;
82.01899819152578,22.318951439250423,1.7724415037287204,33.97778118385905,stress;;;;;;;;
88.02839552995503,46.68172595499791,1.0510285485413595,53.95785981970517,stress;;;;;;;;
78.01663080921344,18.539257388566295,0.5123433746269374,21.53218881030692,rest;;;;;;;;
88.02192064050985,39.46037986547347,2.7574848248852324,63.623173651724805,stress;;;;;;;;
68.01098571844679,42.787253638280475,0.9171461455445373,48.58781004665872,rest;;;;;;;;
82.00607929792127,56.26675755836447,0.603102639752919,58.73508965414576,rest;;;;;;;;
84.0192318114808,57.233359820867236,1.1576467542271127,72.30957090276273,rest;;;;;;;;
88.02608480949638,19.804836009893354,2.0191399566131016,35.07529929277724,stress;;;;;;;;
78.0107962290885,56.91109397272241,2.994157404694432,99.52533058496219,stress;;;;;;;;
86.0244914800547,20.70525202666741,2.074671768180117,35.457709619706925,stress;;;;;;;;
84.00571013163531,24.14043331348182,0.6277227576636102,28.277999065433228,rest;;;;;;;;
80.01837707408815,18.999859718997904,1.22273078069614,36.94697462994908,stress;;;;;;;;
86.02271827817839,77.36822915106447,1.7236237553901392,97.95201029360611,stress;;;;;;;;
82.0192831075364,46.91116755670179,0.8512498369342463,58.896481613812725,rest;;;;;;;;
76.0058090517175,25.71349188035632,0.45915577120049456,19.573289576337352,rest;;;;;;;;
110.02120871892521,15.4184320528349,0.9680592181707348,31.857198333751448,stress;;;;;;;;
76.01486598509281,51.394544419929744,1.3597697821029315,60.69173297434007,stress;;;;;;;;
76.01360920737763,28.99106673308909,0.5194473233277054,30.475295787366136,rest;;;;;;;;
88.0231066643097,27.072664468271498,1.3750661902164352,61.721343302309265,stress;;;;;;;;
110.03622047277902,60.73132735649983,0.542346750538838,67.05339873690421,stress;;;;;;;;
78.01238795537739,24.682192653558335,0.5424772106747382,19.40854520546988,rest;;;;;;;;
